main_str_data,sub_str_data
TBIELQROLZQYOAKALEKUZKAAEPGGDKVDRJIRQMKLYSLWWCKLNJUSYLIUGKECAQJRIGUBNCTRNQCCCGIWXCWXMYGPVKLSDNQRLNSHR,LNSH
CQDPCTPOXPUAFTGBXKXLXYROWQIGOKRVKNPCOTMNEFRHSICIOCVTVFZFFWPDQBVOZOCXQYRCRPPXGFXCRJBNHTAADNANDXMKFXUIPJIHIKXNYEIYKIZFMHOCSMCPVGKCNYDFDTGNNOEHAIMV,VFZ
ZJHXEZSEWSBEZPBINOBIDYOPNNQYJOTKYEPXRSWGYIYCAZKIZOPRXSFCHLFMFNMHYYOKRCQBXDDHHDXTPECIOZVYLOZECZNEBDWCGXKPNSQZSYZQIUNANITOSIWYUOWJWTERXYVEXQHLUKEARBNTTV,QHLUK
NIKWHJCHOLLRSPMWPZPXFWTEXEBAGGCTIPHTBMEWOIFRXZRSRGJPHJQHQGYANWDIPGFIRUTOQBGHJMPZIKVBKKBZLNBFBAMJXZVKKFAIJZUDOTMBIBVR,MPZ
DXFMLJNXTGXSKBRVWOWFZNVLWGODWQCADFBQVQBXEVKLJXMRYASYPVMAUBXKLJSYLBBZGEUXTWDMVPPFMVQDXSJWQHBVCVHSWYCKEEGUWQBUCDUTNFRPOMLFVXALDIATUTRGFBTCIFHRYVQA,IAT
BNHSTKGFUOBMMBNCPZHDTCHFVTOTDNKAFGZLIIDELXHSCFJIGOAQDQIZBRPOOQYGFKCZMHVULRTLUDRVKKLFXKTYQWYPESSEQGILWEQZXPGPMPK,UOB
LPCUWPYMUNQJTWUMQQUIAAFVYNSFUDMRMHASUINYEQHYVFEPDBJUFEDYMGDTHCIXICRMRDGQEUUSMVHCCLTUJXJTOYQFFPMQBMIROAIHNCCCXZUIADCXMCLCGNFGYTUKJGLFXXJH,HCIX
MSZERJQEYZCBNQXCILZTFAQNYNANDUZWZPZAFBJBJLDAALLSPFVUQKTYLVNZOFTZEFJQLLOSGOWWAZDDMUVVMYIDBQADZVBIXTEKSMMGZHYKNNK,MGZHY
DVEGVXNBVCASNZENIIVFVHBUZMEYHVBCDTHGJUZTNXIRHOHPYGPZGGJAEBPPBTLOECQUFBEGNEBGIMOPZSNHWYCVVGXNKICOZRWOIEGKYCBSGXOMHOITPHFSV,CDTH
YNEQBDWRHTGXIIGEDAHCRKVXRUYIESTEVSMAZFTLLRBYWGHYSJCYXYLLTJSEMVVWTHNPCAMJAUXARZZLLQQLTNJEEJIXWAYAPYLPEZHXRCZTBGEWNUDIIKTBYQOQRZHSQYEIH,YNEQB
BUMOPJSCLQYNTKXSJSYLNGTUTCVKACFGTURWKRPKRMDCUTGXQHZHVXSJOTUAXLYQFISWBSHIACAVOHILYILPQVOELLHYXNZXNGISOOONAUGUSKCZANRSF,FISW
CAOLRFPNCZERCUOPFALJTTQCDWTPSJIDBEVLZTKMOJOWOGNWKZRZHVKSNZPJBBQGVPFTOKPVACMWSIPVDUCSXXGJQWQTLNPNNMTFZLXV,WOGN
KDIDVFNGXIFZHTJGONJPPOLTVWGIZZXCHZKSNRBXPVJMGSRUKFXIBLDDVTPAELEAJYBMJAFKTAOYEMGEYEHWKXHGZQXAKTFBQHQZTNBGNLGUYCTFYXUQPZPC,MGSRU
DXIBUNOXRSLTRDLCKHJZCHDEMVIBNQVPCNRIYUMMVTNFUNFRCKJPYLMDMKYZHDFDTMUHNTUSKACKYDZWIWOECNZPJINKLXHAESFJBCZKPJARENKUOXSYQDXCKSXVETUHBIBFVYNYCVBDW,UNOXR
POMLOHTGIGXXXWNJYMNBRGHJGHJMRKOHRFYUDITQDDBDLTFTZQTIWJUSYBKSQOADPSITRYZBQUZEQJPBJBAFYZLORFWGTUWJFGHSFOKYOBRBCLVADDJELUOOWGTIMMFPCMYKMSKCYQDQTKOH,ZLO
EZPONNJVLGLQFZEMRJTSKFWOEUMNBWONQQAUBXMJJZRMJDNURENBBMQXBEMSSJARYQGYZVZCMBOLKASPVDUYAQNDMMULDKIMFSXMOTIELQKWGIWXNLYLBLN,KWGIW
OZQUXILSALOYVCBSVFLYKKBAOXHYVOZENNJWPCSELJOTVUYFJMBPDQYKZTWWMSLPMSOVUFHKZRTTEUBGXULUPPSASHBBWTBAAFLPJIBRAQHNFOZAG,SHBBW
MIAZYNTHLUJCTKJFPGMZZHWVWIVASYZDQFJVBIVOHEVCWRRUBNKJRRAJKJJUOBXGTPWLSCCDWIYULXZBWQYBCQWMCTGIBEPHFOSERWZWQSRNVDOBUBMCSYCUXYMOQVPZXTNQQKZHLXPSECLG,WRR
ALIQKGWFBSDMZGCVHDGRDRQDMQAOTCYDGSADAEMGPFNUFZVLMVGRWZBMIFBMLNIMUPCQQYMCANCZLMGYPJVULKUGZWDXPALLIHBFAKCSHTLKSBIQKM,AEMG
SVRGFBPLCENGYRQIXTWOCFVEVWVXOQCHFFYZEPVGUPJPGMVEYDYPQPZFXLIOMYNSIGWOOFBGKGNLIEVTUZFSXDAGMYSBQLUBCTIJHEWYRQ,PLCEN
OFNFXAQINDEHKTPFBBJLIXTLMRPJIIQHIDYHRKYUMBQOQCRMJESWVUKPSEQKOJYQQTSHJKFJXHSVESBRJNDJWTROYNLPCRIURRUWGNGPSYIXFIMTQWKYHQWDQATVTALINNNFRKURR,WKYH
ZUIWXFSSJHRCIHWTDKVMSQHFCCGKHRQTXZCSJOXLGHESIQYHDSDGCLVHJGNFIOMHOMUWDAOIDNAHBJBSBKBXEDZLIMEMXGNIMFOSGY,RQT
CVDXUMLJOWCTAKBXLJQRXGTTKGBNAZVFZUOJVZCMRBKWYLSILWHUMOTUIYHIBBYQEHRGHFQNNGHYGVPIJULOFNZOWFVVPWTYQJVWSWKEI,WYLS
JQIKXSMXOAAWXKOKTYBLLQUZWGOMQRPKWGRBYPTONHCXEMGCRNBFQZRIIOOHLYXBULYOBHXZKPGIYNVBCNXRSRTIPXDNWNVWDSZTKOFRRGVKSPHQOMYJXHKMKTMQPEFAU,TONH
ERKRBAVBGFEALYZFQSMTBFZIVFGLYKBKMAEQXOXWPXSYSHVDPLZPZQRYFPUPGKOSBTCSHQDRFRPIWSLHSLRUDVBJWBQBMOSIDTRFAPCNEQ,JWBQ
ILVRIDUVRHXXNAJEGXVIPTVZCNJEKLARZTPPGICIRSQUEUMSMENSDIKBDNIRMLBBLGGSKCCSSBGEYJUPHSRJLIBZUQPXZRTMZITCUAE,EUMSM
FESKGVIEWPGOYHFTAWGDVFFYBWDPQMDAEJVUJYSAJJAPPQXCOOFLUCOTURCGSOXEPRCFKTLEDVTEATMELDBMMGLKPWTZMBXSFCXHUXBWARZSCZN,XBWAR
AXOSUFMEASISMGKXEWDNVYBOBVAIAYKFRKOZHPGIQFZLVIWYUCSQOPYYNXCIQDKAHAEAFIOHNHBIMPDLOADVLVHOKDYUPOXJCXLPYLYOODM,BVA
DNWZPLIGERPQEEKXNVRQSPGJJQBNRHCPTLSSFDFGZZPWBDDLPLOWQHRUCRVLUMPGSVLHPPTZYSECEQSLRRLYOKWRDVUQRCLEARKGZKAXBHVCKMISCLKV,PGSVL
CWKAVLVQLKLVMCPXXTFGXUPPKKHEHKQIYQMFQTHZHDUKDJSNDQUHUQXFIIYTNKIZLRLNLJEQLCTEBSDAEIIBBSRYWINJHPCJWPKAMNKKRPLRLYX,MCPXX
ZMAKHQHOZHPYUQPTGZFOEZSCFMTORZDEYQSWZHYQPEIXQHMLBVZXEUDRCKUZLBXUAWTAAUKACMJIVLDGRDIINJHATHRZZHAGUAHPDWXCRWJHEEIPSMZE,DRCKU
ZQBOBMRHFCGMUJKWDZXDGEZFTALSUIFMSPPFJHVNGUPAQFXMRSZIMHRWUUZLUXHBZXLXWNWOIBCCPOUUPOTCMXCTCQUKEIBCLXEZUTOWCPEWUARJYPZMPYTHCKCFAIREOUYQVQIVDUF,UIFMS
NBLELXXQKFSKEGAPJRWCXGZSYPAYHGPMEWJDHFOPBCGNZLKMLOMNIKZHHYLYOAYBRYCRTHOIOYNLCHZFTIGQYZYVDNXGCJVHDLUMXHCURCQUGIRYOMAZMDRBQFQBYBKAVZPJLDGOTWNYRDYNSY,HZF
GSRJWNINZVAAADVNIAILUXBFDDRGKMJFRIJWNZHUAHSBNVAKKNSPBDYHOOMJMXRXFDQJJJMTCUAUUFVIXQBUSZKXAHKRXOISKWBKXVSRFNHITOPFYRSWTVFKMGFXCVELFVAEDJEMATSEHPJOVHCGJH,ISK
MZDZHNJBGPXNSFIWGJLOVAJLSITEQVOPOPDWPHVBPSVIFLJODOSKQJAXXAAEWUVVWYDRLTFWVCXBFIESDDNRZIAWNYHRXNKZIVDONQGZNZKCIMRJWLJDTBUBHIEOVKM,DRLT
JCPNGZMRAFOVQSHBACZQQXCOYCSPXZQDORNTLOJLZLAZEWMVOWETBOQCNKERBTBUEOTFKJYBACPSKPRFLHAUXQPQLMMGSJWFEUPKREUVGOJEZREWDZG,RAFOV
AEXBYRGDZLHKQCHAXEEVWAQPVTDYDEIWEBDZIDVTFNAYEJYTWSHRSFDGNVQRIILQHSGMFQQTERVCLNJADXSQPLUTKVNCCGBSBKTSXBMLZMQZTUEGAZMWCTJAEHJWWHAZMPTLFRJHBLVXXKOCZXQB,EHJWW
ZPXVTAQNQRFAUHNBUDUBBDUFUKLLXVBNZGQXCXLDDBZMRDKKLUVCCLHVHQAWPCUJEDOZZREKNEZWGXBYYNFJTLIVMCBIVRUJPTMABAGPS,VMC
CFAZNZUYPKPZTUIBQNXRZHSOIMEXKNHNCUCWKWSEXWRODFNGQBPZTVKBQPKJNMSMUKSVUZVMCUOMAWKRGXJSDBHRLTXBBFJTOONONZIJWJSRLHVVWJSXOXYUSGRKCECJZXBNVLBKRGZXYFELOWW,MCUO
PTWQWZNECBGFKGRIAJXUILYKPNGWJQEFNBEIXTOLWPSCFSFDRPGAHWAHSRVAZHYVSLGSPZHLKRNCJZBECTGTDWMSLKBMORSTSHCLRCIYOWVTEWLSUJLOBRJFNJRIZJTIPWPWKTHOTIEBBUIHI,UIHI
OZTPXDILJBPHSUVPJKSKVOCOBEQYRZXNOPRZLSGUPEWGDBMCSCDRMGAJUVUIOFMNRZBMXZKWAETXNDYMAIVTMRDEVLDOTXAYGLRVDICQFISMZGMDIPSRCJOTHXITNMDDKZFUGLXGEPXBWNA,CQF
CJBHWKCAPZXVOPICUFGESLUKVJCTAIYIAVZMAASQBZAJYZGLMCAWQBCBTMTBMVMGLSFYEIZUTLQGPTLRKMIPARMQSYNZILAUAZVGEWZDWZ,LQGP
WUQVPSPZKNEDEPJERMMZOUJWZFQCCUBRVTPZCQCODEGQTWBGSHAPJSKSJZBUMADPPODLEVVRVEEGPICUMTKSLPTBPTOUYEBELQMSSRKDKCXIAZPXJXKQXWLWJQHSWVWMDFXYZGMIYLJ,CODEG
PJPTHFKGYSAYISVQUXQHALSNYMLHNIDTWKPARCBXEEBBFPKAHGFMFUXFMFLNWOBSBZOTRSQCHOKJINTLYLLPJJBWQVPJNCDTENUGJEPSRXKBK,ZOT
DBQPUJKYTYGYFUMSFNRNTYUIFHQHVCNWQJXTRJXBVCTXKBQAPYWPHTSTOUFNYLXNKUKOJHLLATGOFWSRUZMTXWGJQDUHPGAUKNZAOTHWTEQIRTLQDDKTHLTSZHIWUEEULZOVW,ZHIW
IZCEYIZTUVGGBTJQMQLPESYCADWTXSDBYYYMCPKGRKALLSJBQKIJOXAINWRLZBPVJNWJUYEXYEAJNZUIPQLQFZQDFAKEGFCXVGQSWWONMICWOYCCRKSKWWEJDIRKKWEVMASAEBM,NMI
NYBBQFEBHUKIBAPTJBDZPCIKUKJXIMMEAZZAZUCEBMFBDBVCQGZPNYQUHXQECTNVRRRSLKYZXXYCPCPGKJDZOHWLPEAKMZUUNXIAAZGCMNCOWSVMTYCZNMHKYXILVYDATHNOMUQKMXFQNXRK,KIBAP
SCIDIVNHYDFZJBVTOFSKHTVBIUKBOEZQRLMWDISMKNJLMBGNSBCKXBRSLQRPJAUIUCARWRBCYGOCTWTFGHSBQDVSBDOFFUZTWMAPIIAYDLHIBYBINCYJPE,CYJPE
QKMGGLNESPYJMQMMYNGFEEQLOZAAWCRIHAOCPBQJACBASHLTTVPJKTTCXNLDFLGSSOTBEHSGHAISYDHHOCGWNEJAUMDOHBZDGRIJOMQAYTMGYRJBEMJMQSWGWJXYRYHPNPYJTRSHXKTFXXEY,LTTV
NRVZWMCQJPXBUBHRORDIXQFHGOCDIKNBTZXSWXUFJDHVGSOEIVUIQTJKYXTHXSLZOKQCWNRULXHOKENZOFOGYHCIBBECALIZTEUBRSFNT,HCIB
LSYQHFMOEKGSZMGCSVWATWHOAGHUHJHHQMOWTYYQPSIAFFRBZWBCYPCZZRVKEMDPSUJUCRPDBKEHRAMIPKUXTHHFFSVHKGRPIKIQILGSTTLZIFFHAZCHXHGXASAOTUKEPHXLLFTQFKVSVWB,RPDB
UFITBDOPMUCWYQWMBJDWXSRTEZZNHGCLAEVKCUPQKGTIWKRXIVEDOYHIUXOYJQLIOCMLNWHSTCDHHIMMHAFFSBHSYILZBCVOKSOEXMZRCQ,CDH
HTHRJSENHACMTOGTQTRBQHDWFCCIUPUVZZACFISATIJGYGYFWYAHCFYFKWTJXCRIJJGXITZLDWFQGGIULXZKQQRJMIYKVWRSKTNVZHGKZQSWMLNCAWWCUYLCIVRFRQUJNJHCIFUH,VWR
BVLTMGHUHLQDATQASQBRKAQNGXOEDEBQPRZGJPRSTWGCRXUMVGXAVPIQPBABSLCZFJXGSZYIOGDVJILPKRVUFPYWZUDMTBQHXAMEXAUKVKMXXWZIPN,ABS
GXPWIIWUVSYKIHBHHUSZVTVVQTFPHSRLOWMQQWYMNTREKNIZPLDIEMNGXSZUCUYFVHOFRSIHJCKZZRVLWKJZRLZAJFYNYGTDNWRIPBYSZE,UVSYK
IUOXESZDPDBEJRJEBWJBJGDWSVJWZRXSUJYJAUKAITYVRIEQBCZIZBUMDFAHRWLTBHOLHDINKLUYIEGORWRZUCCZXBFFVBOPFVIYEXLTXRTJDMVIGYZVOXGFPEDVXMULFFIZODEBSKWUKPSWTHBX,SKWU
XAYLFKBLBDYZIXAEPHGUNSBEVQPCHOOUGAPDZTVZQWINUKCAKNJLTIBPERLWAKLEHEUWPLKKFPOPXCZVPWJSXKDLFHHIHYKVAVBYCVLDRDJQUOLTHKFEUPLBBQ,NSB
DNPRBBAPSIWILXJVUNCUYGOVFLPPGFWBISIYEKPLPVBKNWZJKKMSDKOXXUDQQTBNRIFDFWKAQTHRGSFLYKBCQYBRQLAXVCNXWEPZIZOCPLNPSUPKPOAJV,AXV
JVBPUMAUAWXYEPLANUIUJFLIYZJERTBGENROMMQGMSMCBSGVRVXIHHYODIOOBZOFXGLKAPRZDEBSIINGAKMTTAQJCOUTFKEYDLOKBDVCSETABBGEFZQGEJMKBIPGCOZGMXUAWJXHDMP,HDM
TVUBKZUEMRTNPGVBZYIKQZWUYOLTKBDMNFIXISQFYZXBNIZMUXUSZFEXPEPHAUPAAMVQYOZSLAXXURVHRGNKKIBZQJBRLAEZGJTCHCWHEFJVVNALACOYJL,LTKBD
IWIXZVAFBOCJGBEZTHNLJEHHDSAVSXXWVVLRLFSQYXMGXMCSCMENDTVCRXZUPRFKPTMHRKSWIAOUYQULCYLEYMNBFUNFUVSREFQPSFDSXQRTQQKGJQT,RFKP
KKDPGVLIFZRDFDBODUJONPYJDFRWQKLYYIULKROZOWASKZAMRLYKEHUMMTHPLIEKNNQRFJAEAPMCMGUXEJSJRXWHGVDKJYQPMPLZTWGBD,UJO
PAVXJIKDWVCWXSNMESRCODIPZQSFSBBSCQNVAUEOZMCYWRCHIWLWYRBGQOTXBSQEHLVNKXSQHPTMFSBYKQTGOTBJMCQSZCNHENQGOUCAQLSZJPRJPGJTSWOEH,KDW
IEDIZNWVSQICDUOJLLYEYELXSCFCHZTYGWGXSBYXCBWJZTKZYEPEYJKCNKCNXQPFRKOSQNDCCGWJMCQIWJTNGSJEPOUUEEBHXATUMLOSQBDPZRIKPMMKINPDNLDGGITGDXYJFFPZX,IZNWV
ZJAZBEJRHSBGUDFIPYUHLLFNKSSTDRJYIOHALFGKIQXBDOMLFITBAKRTSCQOQJZOPVMCYDAVFHRYCKBAMEUDYIKSOLYSBYRNIHFM,LFITB
JCLWZXBQPUJEMXHPYURXDWLQTDLCEGTNWADGBFDFRKIAYYYWVXVMJUKPOVUMMIWCNIICKOYZGQBPDVSHATSTZNDEIRMRXDPYCCVLUCKGDNMFQBGOKHVUBKNEBKVZSDS,OVU
WJKKGAHUNKIVFLESBDENPIFXAZAFCRYDSNCSJRAMLGFEANIZSLCLUTDGVCTZWESDEDITHAEVARJISWBPULIETXCQHNFXILYNRDELXMAXANKHTCQYMBMAGAZMRPIWFIXHJQXKVLUERPGBPWHEIL,PIFX
TZNDGZECMIAVRQEJRBUPXMHPHRUXHFPCKJUNFNOAHXFMUVOLQYEURDGLJXJIOTBCURFASDIARMWGLWQTXUQKCXFOSSBUQKDMORSUJKJQMENCYWPKYDAKFKNXTPXBCWHDUQPEREVRYMF,KDMOR
XNPNOXQSGVWMXPPJGOKPNHADTBQTWATRCMDZVCVELFFMCLVAOWULCBOXUDNPZKDGMIYJMSESWYNDWGHXNRNTFIZJCJEFRDFWXRWYFYAHTOH,XNR
LDVRHHZGLUYJTHLVDJUAJFDJLHCETNZUPPHBAXMFFVPFOWBLKICIYNYLHFFXUVEOYUXLPTWFMXAIGPCGSOLZMQDAZDWRDBTDPLFNQRVWCMKAK,YLH
QBDIWPDIMEDCFHGWBJVQEFVOUOFTXQRIDFOUSBEJFSQZGMOALVKRXJXTQVZWNKSXOBEJZTYJSADKXZPLLLDVIHDBNVINFCLVIGICDYXLOUGPNFV,CDYX
OZHBCHWNTQKRFARQAXKCNUILIMNHMWLKAGHNDUQLDXAKVINAVQDVAMLHZZDUSPUZGKWSZCMFEDVWQCVTIBZHYBXFTFSTOQXLPDWTVXGKQYTMI,ZGKWS
XNCJJMWMDCNWNDUOYZBKQGORPKZONGEKRVFINRNMSVVOAZHUHDUVOCHWSDQGLOLTNLEFQENEFXJCXGMVMYBZISSSOUFGSVMQQIWPURRHAQ,JMWMD
YQPIQVGNCWVPXVQOAUOLOKYVDPBJXJXTHNTOSCRLWNQDPBSDRELEBWZJFHFRFZKZLDZDLPGRBZARLVSADSRFASWHFFNHUXVXERKRUSRABSQEAKRKYDJ,ARLV
CKOWLROGCODTQRFCNPUTGJFVAZEHICUBGDALMFKWUPEDOGBROMRSVHWESYGTXFXHCRPEZHCHKIWBXECLKLUTUJGSADTFTFLKDKOWBNHFTLUCETWGXFVWQXHT,CODTQ
IBBFKXFTYYIGOTYNLPCUSGEPXGGISIFCOTHCBNBVRCRQFIOAWVVPLEZPMVBSSCMRXBCAEUCONEZGNBFFLCFKDKNHNBTMEXTYDFHKUXKRDPHXRJDF,ISIFC
BTPYTSRSHDMJOIFQALWEVQWIKCVORSBEOUFRKNKGIUPKZWNAGYGIASRQFXZMBGPSMDJIWZTZLRQYZORYZBVTJLKWBPFUXCJHHQSMZCGEN,FQA
CZOCIGFMYPRHHIROKHVZODBNXYFBNSGOYRTRPUMXSLENWHKRAEGBJTTHOQENZJUQNWVMAWXHLMIVTIMTDMLMQEKAGHWVLWBSQRICBQUMJEDECAHHAYXHERWTPLJDJJWIRQBXWPKAFVGQMTXPYOQWY,TIMT
MDECQPLTLVPWGREVFLZNUTERCBIDIQGCUCCOLTSJUAQQFQBJHKFBHKPSUNBFTHAPUYDKQBPNTBYTRQRZXBWFBCEWJGHWKFPMOUMUMFTEEFARICPONQTKTIUWBVYWCWLJCPPTHJKLUAYRTRXOY,SUN
LMEOKVATEEGXGCSIIEPOXEOKVVXUZCKYNOVHENZZYOHSKKSXACILHUKUASHICNOYGXFRRXARRQIZHZZRWROOPDXEAIJSEYOYIWVTNQKXBECAXJZWLOYMVJEYYYAMICLUYQ,CNO
IGODXRPEQCKZPIITBRHITKWBJHFWXGVVAOXBXCZGMZTSBSDXSNYMCDWODVWQVHQYESVTIFZNBXPOBZWMASOYAQLCBZIBLZDEARVHIGCNCX,ITBRH
YUEVMLYMLPKNJQMITDDIQOIYWGHNNAXCOXRVWFRYYYTFHRKHOSRSUIOOWFFXGYTWGRLOYWHHGKFSKAVADGUKNQATHKRVIUAVGNWMDWVDVERCJGW,GRLOY
GLPRPZWXWZZAPSOKASMBQDGIGVEBUQBRKCLFIQOWBYRZZDRKRDTUUVXBCVJJWBDVYFIQNFQQARCIGPNKOTWNOIPUBROUZCIXIJJLYCSJ,XBC
VNDLREGCHUQDXYUUYPTXSTCQSTLUVNZXAKWQWEYCPCOAWDIVSQDKARAFZOBHNBMBSIQPVDVSGBGNBCUDLMDLLGGSEHQEAZSNGTVYCWFCG,QPV
CPINCPJBMRLRKVVXFGNYGHGCTQQULCGYWFCAWFZKHKFAJKQIVAFASACHXPNHAJYNEYZWKIOTKDNFPOZTQKIQEWXYDJRREMDBHKJJAGUEYNFFALVHLHUPCYTJXQJQWKLC,FZKHK
TQIKCVNIYOUKXMQIZPZFXPNBBUWATAXHYLLKTTDERCLEKMHHMZGAJACYYWENOBARUSGWCBXXBAFEUHDKSIDKSDCHISUDAQWIIMRRIRJOARXTTQYCUBZRAOSVFJEQETOPCRVVOE,ISU
JFDKBLESAFZOERRZYFKFEHRKFOQZNONHBARTDCBTTPJISTUTJDBAEWOGHJJMQXUYZBMIITHDJBNTHMEAVZPAOZBKMJWZEDKBUWLNIQPMFSUHPARVGHNAPDQF,NTHM
AHDHQIMHVQGHHQCIPNBXMAXPVTGFHEQTRNLQGDKOXIFGROABKMALXLDXMSHALANQWTGPJZSVAALSABMXBEFRVKYYKUVRYLFWJCSNZPR,KMAL
FSWZUVUAPMHZJPETJMEQBVORTFHYNBRGRQJBWOPDYBCROIOCNPUSURDEOLVZHZGGVCPCYMDYDXEVGDKTUKNHNBXYLGMBFAGHPZHKRZEAZDACZURHPYFIIZSPIWT,NPUS
QKAMVUKOOAZESUPBOZAHVWWYDSZSYTXFAYPXDYLZJVGXQBMTTAYTREBLFIGEFRMCBIELXZRDSQWHVVHCYQLELOBGPANMYUYTWHJUFIALDPSXFYOLECXNKUCAUAF,HVWW
ZZUCCTJIUVNVRTYKTBSCRUHJAOAELYWBOXQSBKFLULKPXKGTKNRKKQLNVIKQYVUQATTMEIOGQRWUGGIUMZUUUPFWLYHLYHHEEDPBMCQIWUFKHHW,UQAT
NLQQNMQMJFKGEEZTTHIMVLHLITUWDHNHIGEVCZKINLTSEUOFYETZVPNEVWPZMPPSQIJKEEWUTMPXAAELNOGMYPIEGNLVRKUBLIKGVKCH,LITU
VLUVFXVTUIZCJNZEXJSVAYKGBCYBDGVDKKGSLWOYYMUQLBJSZBBYTHJWULNISIDFLCYVANXJAABTHIWQVWECVXKGCBXDOFJPNRVPOGZ,ANXJA
MDNUYIZMUPKLCBQOPHXKPPASCSQDUAUYDAWZEFMYKFHHBTZTXJCHZQXMFEGOTULEHQYRREHSVFZIHRWDZQBCNKCMVBICDTZBBMJZDHQZOLUEY,KCMV
XXYAJBMNGIZAAOCERTOYYTJZSELZVFVGYDIDMIBVSFHKPQOEXOIUHKSGMUMIEFYUHRGDRJGUKALBJISPTUKWGZAKJAQZCQQYXXPQEKYHJKXJPBSMAKMKCHYINEGURBCLLVQGIUEYDWNRZNAX,ZVFV
GGYDLNPILQWYPGMKTBRLYABYRAFQTWJQZANTSDSOKSUOGTJKRROGVGLQIMSQMUMOBXPXAZPLFNKGUBQLWXUEGBFNAYFVHCCWFUOPGKDLXJGBQNCCW,NTSD
ZOPVZPFVRBOCGWXIEKQLMJQCGRUCMOQJLRCMRRXQYEBUAZPZEFOHTEGHGRTRWVVGQJCEZAPFQLORPIMNGFTJHSYNATZQTKORGMABALJTLTJDBHOGCICZ,CGWX
TLOFIMZINVXCWKCLGJEKWTPFGCRBAERWQSBAZDBYVQHIXMGSUXMQDFOPHMPLNMWENIEQUFHCXJRTDNRLSEGBUVPVQCFCNZTWWUYBPTOYPPVHWXNRRIVCJGU,ZDBYV
DKSIDFYZLMKAGOOJBPXMLQIPPMEKIYJGPULVIJHUYUKUWWDABIIFUFDSQKZEXBZINDWTHHZCCEMJXWDQJGSUFHULSJGQMVVISCOLCHTRTNSEQOMJCTG,VIS
YVSJCZOPZEHGXWCBVTICVMLQWHXHRUDIFXFISBDRDRNJFDRBIRKYDREZXLTMRTDSOSPLRBDUZMJABEGOZKHMYNQBXXUMRHIWRJABRAXDGBDRQYZSXHROFXAOIMZNEVARSVVPIGVZGKIZDN,WRJA
QKXWPQCBHBZRYQCGYSPQGRPOOJRKKRQUCDAQFXYDXHOUFQHFGMEFAPBVCRSJUMINCYEJUSWSUBENSQZMBWWNLQZWWSDMCJRJQPJNVGNQPLRVUFGCPICYDGOLCEPVGSSPRQFRIBOIDAWZQQYZ,CDAQ
CLIJOJMRXVZPDFJRLPXLQPMGEYVYKKVOANPELJJGKJEQXKUPUMEQZLUXQTMITEEAVABTFCODPBHSFOGSCYCINOAWRHFSSMJHRTGJZXJBPAPSHPYTDIYBUYO,APS
YASIYYGBDXFUTJZFAOFMFCNUHOBIENSZTGUDUHNVSCITHQFAWGIATFYUHDJKYEMUDFWOTNSASPGNEOFZEIOQNJPRQLBKLIGFTPKQANVCCQDVBHMY,JZF
UVLZTORRRXSNUJWWRVKQCWDCBZBEHKKVDDDDLWYEKFFPPNASDWREXVMNYOIOUZXAEPSOCHEXVMEGNYYIXCXFTQSBEOFYBVZYWAPHZIXAWWJMGYQOUJPXUVIYJPQDHVLFGYJCIQXTRLRGCSUXENZNY,QDH
VDHIHCYKNNOVHVCAGTCABSEWKNDJSQPSQVOESPDCWDQUJPHGUWNSIPLNUPRWQCESNPTARMHLIFWXOBPWBVZYYCNDFCDLFFYFRGJFCQQBCWYHKQVC,CWYHK
XHPJOYYXFFXSFODMRQDTRFADILQDAITXMETLJQIVLAZPTMFMSGQIKHYDPVBSRHDFGYPIEWWESZCCJOOYCSNCOMCHXAHCXGUISIREJBEEUEIKQJFWSRPHBWRQFSBQXWIBZIPUT,KQJ
ATYYZJZHBMPPMFEQTCMHRWHEGMHEPTBSZJLYNDWBSDHIDGOWDKZSQAIJTALUWADQPKQZRGMTUOQKUSWKILOTNSLRQRZHXLSYICFF,MPP
DFTLMISELEHIAWHCWWRYWSUDGYBENPQQUIMRLSMBGVMHGSQTZBSZXMUHSDVJYNZBIVZCMKLHMOSWVQXWRMIQVCFFTMLYMETVJBQCOHSHVHXA,ZXMUH
RLLYWABDTITQHNUPUVDYYFPMSKPZVOWBWBNFEUBAIJCJIHPCRLHVEXWCTPHMHJMMXTTZHHGRNVXHLCONXPBDNZSWAMIYZUZHPXGRWBPFZUFTPPOOJWJPISKYMYNISLD,BPF
EDJSBGNZCZMIUDCXPNBTHQIDUAZYVVWQPXZSLMETBBCMOLJMZAIPCAIQSJOCYZOFKXXLCHKJQEBFCMQXVVNCFIUQDPTZUXPFAWSYATXQRCTTGRPCUPA,QIDU
YYAMJPDFHJBOWJSWDRJQFAOCZIDARRHODESBINUGESTKLSUWFJGPTOKBLIHPUMZBLWSYOMEPDEJOKIOLUACXIHULLUVNSVNJILMXMHAPVW,CZID
FAAZRKYUHHUOONCNWCSKJBVXRKXBEZQGSIRTCPJXJXIOZOJOABZSMTCIMFYHHWETHYSDQUEBJFPSNWUFMXRUKMFMPOVMBYQESVSJJENUOYCPGCZU,SKJBV
FRJQRZFWOEQTTBVYANQEVCAIMOUQKSHRLCSYBSVHRWEFAWOZBYCDJPETDPIJINRYPIDRCAJXTQLSCYHCMUZSWVATFRXKNXYVEXISIAMSPAHQWLYAEFRMMRCNA,CSYB
